movieId,title,clean_title,genres,year
107141,Saving Mr. Banks (2013),Saving Mr. Banks,Comedy|Drama,2013
107159,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6),Action|Drama,1964
107314,Oldboy (2013),Oldboy,Action|Drama|Mystery,2013
107338,Dampfnudelblues (2013),Dampfnudelblues,Comedy|Crime,2013
107348,Anchorman 2: The Legend Continues (2013),Anchorman 2: The Legend Continues,Comedy,2013
107406,Snowpiercer (2013),Snowpiercer,Action|Drama|Sci-Fi,2013
107408,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),Only Old Men Are Going to Battle (V boy idut odni stariki),Comedy|Drama|War,1973
107410,Guest from the Future (Gostya iz buduschego) (1985),Guest from the Future (Gostya iz buduschego),Adventure|Drama|Sci-Fi,1985
107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)","Kidnapping, Caucasian Style (Kavkazskaya plennitsa)",Comedy|Romance,1967
107436,Haunter (2013),Haunter,Horror|Mystery|Thriller,2013
107447,Wrong Cops (2013),Wrong Cops,Comedy|Crime,2013
107449,"Muppet Christmas: Letters to Santa, A (2008)","Muppet Christmas: Letters to Santa, A",Children|Comedy,2008
107462,Ninja: Shadow of a Tear (2013),Ninja: Shadow of a Tear,Action|Crime|Thriller,2013
107565,"Fuck You, Goethe (Fack Ju Göhte) (2013)","Fuck You, Goethe (Fack Ju Göhte)",Comedy,2013
107630,High School (2010),High School,Comedy,2010
107702,Grudge Match (2013),Grudge Match,Comedy,2013
107723,Highlander: The Search for Vengeance (2007),Highlander: The Search for Vengeance,Action|Adventure|Fantasy,2007
107771,Only Lovers Left Alive (2013),Only Lovers Left Alive,Drama|Horror|Romance,2013
107780,Cats (1998),Cats,Musical,1998
107846,MacGyver: Trail to Doomsday (1994),MacGyver: Trail to Doomsday,Action|Adventure,1994
107945,Bad Karma (2012),Bad Karma,Thriller,2012
107951,Hunting Elephants (2013),Hunting Elephants,Comedy|Crime,2013
107953,Dragon Ball Z: Battle of Gods (2013),Dragon Ball Z: Battle of Gods,Action|Animation|Fantasy|IMAX,2013
107962,Freezer (2014),Freezer,Action|Thriller,2014
107997,We Are What We Are (2013),We Are What We Are,Drama|Horror|Mystery|Thriller,2013
107999,Dragon ball Z 04: Lord Slug (1991),Dragon ball Z 04: Lord Slug,Animation|Children,1991
108078,Chinese Puzzle (Casse-tête chinois) (2013),Chinese Puzzle (Casse-tête chinois),Comedy|Romance,2013
108090,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996),Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi),Action|Adventure|Animation|Children,1996
108156,Ride Along (2014),Ride Along,Action|Comedy,2014
108188,Jack Ryan: Shadow Recruit (2014),Jack Ryan: Shadow Recruit,Action|Drama|Thriller|IMAX,2014
108190,Divergent (2014),Divergent,Adventure|Romance|Sci-Fi|IMAX,2014
108192,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),Hotel Chevalier (Part 1 of 'The Darjeeling Limited'),Drama,2007
108540,Ernest & Célestine (Ernest et Célestine) (2012),Ernest & Célestine (Ernest et Célestine),Adventure|Animation|Children|Comedy|Drama|Romance,2012
108601,Drift (2013),Drift,Drama,2013
108689,"I, Frankenstein (2014)","I, Frankenstein",Action|Fantasy|Sci-Fi|IMAX,2014
108715,Better Living Through Chemistry (2014),Better Living Through Chemistry,Comedy|Drama,2014
108727,Nymphomaniac: Volume I (2013),Nymphomaniac: Volume I,Drama,2013
108729,Enemy (2013),Enemy,Mystery|Thriller,2013
108795,Wonder Woman (2009),Wonder Woman,Action|Adventure|Animation|Fantasy,2009
108928,"Monuments Men, The (2014)","Monuments Men, The",Action|Drama|War,2014
108932,The Lego Movie (2014),The Lego Movie,Action|Adventure|Animation|Children|Comedy|Fantasy,2014
108945,RoboCop (2014),RoboCop,Action|Crime|Sci-Fi|IMAX,2014
108949,"Art of the Steal, The (2013)","Art of the Steal, The",Crime,2013
108981,Nymphomaniac: Volume II (2013),Nymphomaniac: Volume II,Drama|Mystery,2013
109042,Knights of Badassdom (2013),Knights of Badassdom,Adventure|Comedy|Fantasy,2013
109161,Venus in Fur (La Vénus à la fourrure) (2013),Venus in Fur (La Vénus à la fourrure),Drama,2013
109183,Date and Switch (2014),Date and Switch,Comedy,2014
109187,"Zero Theorem, The (2013)","Zero Theorem, The",Drama|Fantasy|Sci-Fi,2013
109191,Winter's Tale (2014),Winter's Tale,Drama|Fantasy|Mystery,2014
109241,On the Other Side of the Tracks (De l'autre côté du périph) (2012),On the Other Side of the Tracks (De l'autre côté du périph),Action|Comedy|Crime,2012
109282,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),GLOW: The Story of the Gorgeous Ladies of Wrestling,Documentary,2012
109295,Cold Comes the Night (2013),Cold Comes the Night,Crime|Drama|Thriller,2013
109313,Chouchou (2003),Chouchou,Comedy,2003
109317,Someone Marry Barry (2014),Someone Marry Barry,Comedy,2014
109372,About Last Night (2014),About Last Night,Comedy|Romance,2014
109374,"Grand Budapest Hotel, The (2014)","Grand Budapest Hotel, The",Comedy|Drama,2014
109383,"Oversimplification of Her Beauty, An (2012)","Oversimplification of Her Beauty, An",Animation|Comedy|Drama|Romance,2012
109416,Bring It On: Fight to the Finish (2009),Bring It On: Fight to the Finish,Comedy,2009
109483,That Awkward Moment (2014),That Awkward Moment,Comedy|Romance,2014
109487,Interstellar (2014),Interstellar,Sci-Fi|IMAX,2014
109569,3 Days to Kill (2014),3 Days to Kill,Action|Crime|Drama,2014
109576,Welcome to the Jungle (2013),Welcome to the Jungle,Comedy,2013
109578,Non-Stop (2014),Non-Stop,Action|Mystery|Thriller,2014
109596,Wrinkles (Arrugas) (2011),Wrinkles (Arrugas),Animation|Drama,2011
109633,"Garden of Words, The (Koto no ha no niwa) (2013)","Garden of Words, The (Koto no ha no niwa)",Animation|Romance,2013
109673,300: Rise of an Empire (2014),300: Rise of an Empire,Action|Drama|War|IMAX,2014
109687,Particle Fever (2013),Particle Fever,Documentary,2013
109723,"Bag Man, The (2014)","Bag Man, The",Crime|Drama|Thriller,2014
109846,Mr. Peabody & Sherman (2014),Mr. Peabody & Sherman,Adventure|Animation|Comedy,2014
109848,Under the Skin (2013),Under the Skin,Horror|Sci-Fi|Thriller,2013
109850,Need for Speed (2014),Need for Speed,Action|Crime|Drama|IMAX,2014
109853,Barefoot (2014),Barefoot,Comedy|Drama|Romance,2014
109864,Veronica Mars (2014),Veronica Mars,Comedy|Crime|Drama,2014
109895,Bad Words (2013),Bad Words,Comedy,2013
109897,Son of God (2014),Son of God,Drama,2014
109941,Puss in Boots: The Three Diablos (2012),Puss in Boots: The Three Diablos,Animation|Comedy,2012
109968,Why Don't You Play In Hell? (Jigoku de naze warui) (2013),Why Don't You Play In Hell? (Jigoku de naze warui),Action|Drama,2013
109971,Ocho apellidos vascos (2014),Ocho apellidos vascos,Comedy,2014
110102,Captain America: The Winter Soldier (2014),Captain America: The Winter Soldier,Action|Adventure|Sci-Fi|IMAX,2014
110127,Noah (2014),Noah,Adventure|Drama|IMAX,2014
110130,"Nut Job, The (2014)","Nut Job, The",Adventure|Animation|Children|Comedy,2014
110281,King of Comedy (Hei kek ji wong) (1999),King of Comedy (Hei kek ji wong),Comedy|Drama|Romance,1999
110286,13 Sins (2014),13 Sins,Horror|Thriller,2014
110297,Muppets Most Wanted (2014),Muppets Most Wanted,Adventure|Comedy|Crime,2014
110330,Me and you (io e te) (2012),Me and you (io e te),Drama,2012
110350,Free to Play (2014),Free to Play,Documentary,2014
110387,"Unknown Known, The (2013)","Unknown Known, The",Documentary,2013
110501,The Raid 2: Berandal (2014),The Raid 2: Berandal,Action|Crime|Thriller,2014
110541,"Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)","Brain Smasher... A Love Story (Bouncer and the Lady, The)",Action|Comedy,1993
110553,The Amazing Spider-Man 2 (2014),The Amazing Spider-Man 2,Action|Sci-Fi|IMAX,2014
110586,Calvary (2014),Calvary,Comedy|Drama,2014
110591,Oculus (2013),Oculus,Horror,2013
110603,God's Not Dead (2014),God's Not Dead,Drama,2014
110611,Cold in July (2014),Cold in July,Drama|Thriller,2014
110655,Rio 2 (2014),Rio 2,Adventure|Animation|Children|Comedy,2014
110669,"Honest Liar, An (2014)","Honest Liar, An",Comedy|Documentary,2014
110718,Fading Gigolo (2013),Fading Gigolo,Comedy,2013
110730,Transcendence (2014),Transcendence,Drama|Sci-Fi|IMAX,2014
110746,Hatchet III (2013),Hatchet III,Comedy|Horror,2013
110771,"Other Woman, The (2014)","Other Woman, The",Comedy|Romance,2014
110773,"Haunted House 2, A (2014)","Haunted House 2, A",Comedy|Horror,2014
110781,Mulan II (2004),Mulan II,Action|Animation|Children|Comedy|Musical,2004
110826,Brick Mansions (2014),Brick Mansions,Action|Crime|Drama,2014
110882,Locke (2013),Locke,Drama,2013
111113,Neighbors (2014),Neighbors,Comedy,2014
111146,Alpha and Omega 3: The Great Wolf Games (2014),Alpha and Omega 3: The Great Wolf Games,Action|Adventure|Animation|Children|Comedy,2014
111320,Mom's Night Out (2014),Mom's Night Out,Comedy,2014
111360,Lucy (2014),Lucy,Action|Sci-Fi,2014
111362,X-Men: Days of Future Past (2014),X-Men: Days of Future Past,Action|Adventure|Sci-Fi,2014
111364,Godzilla (2014),Godzilla,Action|Adventure|Sci-Fi|IMAX,2014
111375,Walk of Shame (2014),Walk of Shame,Comedy,2014
111384,Blue Ruin (2013),Blue Ruin,Thriller,2013
111443,Chef (2014),Chef,Comedy,2014
111551,Afflicted (2013),Afflicted,Horror|Sci-Fi|Thriller,2013
111617,Blended (2014),Blended,Comedy,2014
111622,Begin Again (2013),Begin Again,Comedy|Romance,2013
111659,Maleficent (2014),Maleficent,Action|Adventure|Children|IMAX,2014
111663,Zombeavers (2014),Zombeavers,Action|Comedy|Horror,2014
111680,At Middleton (2013),At Middleton,Comedy|Romance,2013
111732,"Dance of Reality, The (Danza de la realidad, La) (2013)","Dance of Reality, The (Danza de la realidad, La)",Drama|Fantasy,2013
111743,A Million Ways to Die in the West (2014),A Million Ways to Die in the West,Comedy|Western,2014
111759,Edge of Tomorrow (2014),Edge of Tomorrow,Action|Sci-Fi|IMAX,2014
111781,Mission: Impossible - Rogue Nation (2015),Mission: Impossible - Rogue Nation,Action|Adventure|Thriller,2015
111785,Midnight Chronicles (2009),Midnight Chronicles,Action|Adventure|Fantasy,2009
111795,Million Dollar Arm (2014),Million Dollar Arm,Comedy|Drama,2014
111800,G.B.F. (2013),G.B.F.,Comedy,2013
111817,Jimi: All Is by My Side (2013),Jimi: All Is by My Side,Drama,2013
111844,Bad Asses (Bad Ass 2) (2014),Bad Asses (Bad Ass 2),Action|Drama,2014
111913,Lilting (2014),Lilting,Drama,2014
111921,The Fault in Our Stars (2014),The Fault in Our Stars,Drama|Romance,2014
112006,Tangled Ever After (2012),Tangled Ever After,Action|Animation|Children,2012
112070,Maps to the Stars (2014),Maps to the Stars,Drama,2014
112138,22 Jump Street (2014),22 Jump Street,Action|Comedy|Crime,2014
112171,"Equalizer, The (2014)","Equalizer, The",Action|Crime|Thriller,2014
112175,How to Train Your Dragon 2 (2014),How to Train Your Dragon 2,Action|Adventure|Animation,2014
112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Birdman: Or (The Unexpected Virtue of Ignorance),Comedy|Drama,2014
112290,Boyhood (2014),Boyhood,Drama,2014
112303,Think Like a Man Too (2014),Think Like a Man Too,Comedy|Romance,2014
112316,Jersey Boys (2014),Jersey Boys,Drama|Musical,2014
112326,Nick Fury: Agent of S.H.I.E.L.D. (1998),Nick Fury: Agent of S.H.I.E.L.D.,Action|Sci-Fi,1998
112334,"Internet's Own Boy: The Story of Aaron Swartz, The (2014)","Internet's Own Boy: The Story of Aaron Swartz, The",Documentary,2014
112370,Transformers: Age of Extinction (2014),Transformers: Age of Extinction,Action|Adventure|Sci-Fi,2014
112421,Frank (2014),Frank,Comedy|Drama|Mystery,2014
112450,They Came Together (2014),They Came Together,Comedy|Romance,2014
112454,Honey (Miele) (2013),Honey (Miele),Drama,2013
112460,Planes: Fire & Rescue (2014),Planes: Fire & Rescue,Adventure|Animation|Comedy,2014
112497,Tammy (2014),Tammy,Comedy,2014
112512,Colourful (Karafuru) (2010),Colourful (Karafuru),Animation|Drama|Fantasy|Mystery,2010
112515,"Babadook, The (2014)","Babadook, The",Drama|Horror|Thriller,2014
112552,Whiplash (2014),Whiplash,Drama,2014
112556,Gone Girl (2014),Gone Girl,Drama|Thriller,2014
112580,"Angriest Man in Brooklyn, The (2014)","Angriest Man in Brooklyn, The",Comedy|Drama,2014
112623,Dawn of the Planet of the Apes (2014),Dawn of the Planet of the Apes,Sci-Fi,2014
112727,Deliver Us from Evil (2014),Deliver Us from Evil,Crime|Horror|Thriller,2014
112749,And So It Goes (2014),And So It Goes,Comedy|Drama|Romance,2014
112788,Sex Tape (2014),Sex Tape,Comedy,2014
112804,I Origins (2014),I Origins,Drama|Sci-Fi,2014
112818,"Purge: Anarchy, The (2014)","Purge: Anarchy, The",Action|Horror|Thriller,2014
112852,Guardians of the Galaxy (2014),Guardians of the Galaxy,Action|Adventure|Sci-Fi,2014
112868,"Signal, The (2014)","Signal, The",Sci-Fi|Thriller,2014
112897,The Expendables 3 (2014),The Expendables 3,Action|Adventure,2014
112911,Hercules (2014),Hercules,Action|Adventure,2014
112940,A Most Wanted Man (2014),A Most Wanted Man,Thriller,2014
113159,Life After Beth (2014),Life After Beth,Comedy|Horror|Romance,2014
113186,Felony (2013),Felony,Thriller,2013
113207,Get on Up (2014),Get on Up,Drama|Musical,2014
113225,Magic in the Moonlight (2014),Magic in the Moonlight,Comedy|Drama|Romance,2014
113252,Housebound (2014),Housebound,Comedy|Horror|Thriller,2014
113275,The Hundred-Foot Journey (2014),The Hundred-Foot Journey,Comedy|Drama,2014
113278,Batman: Assault on Arkham (2014),Batman: Assault on Arkham,Action|Animation|Crime|Thriller,2014
113280,White Frog (2012),White Frog,Drama,2012
113313,"Den, The (2013)","Den, The",Horror|Thriller,2013
113345,Jupiter Ascending (2015),Jupiter Ascending,Action|Adventure|Sci-Fi,2015
113348,Teenage Mutant Ninja Turtles (2014),Teenage Mutant Ninja Turtles,Action|Adventure|Comedy,2014
113350,I'll Follow You Down (2013),I'll Follow You Down,Drama|Mystery|Sci-Fi,2013
113374,"Old Lady and the Pigeons, The (La vieille dame et les pigeons) (1997)","Old Lady and the Pigeons, The (La vieille dame et les pigeons)",Animation|Comedy,1997
113378,"Giver, The (2014)","Giver, The",Drama|Sci-Fi,2014
113394,"Pretty One, The (2013)","Pretty One, The",Comedy|Drama,2013
113416,Revenge of the Green Dragons (2014),Revenge of the Green Dragons,Action|Crime|Drama,2014
113453,Let's Be Cops (2014),Let's Be Cops,Comedy|Crime,2014
113532,"Inbetweeners 2, The (2014)","Inbetweeners 2, The",Comedy,2014
113565,"Sacrament, The (2013)","Sacrament, The",Horror|Thriller,2013
113573,Sin City: A Dame to Kill For (2014),Sin City: A Dame to Kill For,Action|Crime|Thriller,2014
113604,If I Stay (2014),If I Stay,Drama,2014
113705,"Two Days, One Night (Deux jours, une nuit) (2014)","Two Days, One Night (Deux jours, une nuit)",Drama,2014
113741,Coherence (2013),Coherence,Drama|Mystery|Sci-Fi|Thriller,2013
113780,"As Above, So Below (2014)","As Above, So Below",Horror|Thriller,2014
113829,"One I Love, The (2014)","One I Love, The",Comedy|Drama|Romance,2014
113849,Headshot (2011),Headshot,Crime|Drama|Thriller,2011
113862,"Guest, The (2014)","Guest, The",Thriller,2014
114028,Pride (2014),Pride,Comedy|Drama,2014
114044,Honeymoon (2014),Honeymoon,Horror,2014
114060,The Drop (2014),The Drop,Crime|Drama|Thriller,2014
114066,"20,000 Days on Earth (2014)","20,000 Days on Earth",Documentary|Drama|Musical,2014
114074,The Skeleton Twins (2014),The Skeleton Twins,Drama,2014
114126,Beautiful Losers (2008),Beautiful Losers,Documentary,2008
114180,"Maze Runner, The (2014)","Maze Runner, The",Action|Mystery|Sci-Fi,2014
114184,Camp X-Ray (2014),Camp X-Ray,Drama,2014
114246,"Walk Among the Tombstones, A (2014)","Walk Among the Tombstones, A",Action|Crime|Mystery|Thriller,2014
114265,Laggies (2014),Laggies,Comedy|Romance,2014
114335,La cravate (1957),La cravate,(no genres listed),1957
114396,Cesar Chavez (2014),Cesar Chavez,Drama,2014
114494,Who Am I (Kein System Ist Sicher) (2014),Who Am I (Kein System Ist Sicher),Thriller,2014
114554,"Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)","Tale of Princess Kaguya, The (Kaguyahime no monogatari)",Animation|Drama|Fantasy,2013
114601,This Is Where I Leave You (2014),This Is Where I Leave You,Comedy|Drama,2014
114627,Angel's Egg (Tenshi no tamago) (1985),Angel's Egg (Tenshi no tamago),Animation|Drama|Fantasy,1985
114662,American Sniper (2014),American Sniper,Action|War,2014
114670,Tusk (2014),Tusk,Comedy|Drama|Horror,2014
114678,Hector and the Search for Happiness (2014),Hector and the Search for Happiness,Adventure|Comedy|Drama,2014
114707,Horns (2014),Horns,Horror|Mystery,2014
114713,Annabelle (2014),Annabelle,Horror,2014
114762,Two Night Stand (2014),Two Night Stand,Comedy|Romance,2014
114795,Dracula Untold (2014),Dracula Untold,Action|Drama|Fantasy,2014
114818,Stretch (2014),Stretch,Action|Comedy|Crime,2014
114847,Autómata (Automata) (2014),Autómata (Automata),Sci-Fi|Thriller,2014
114925,"Captive, The (2014)","Captive, The",Crime|Drama|Thriller,2014
114935,Predestination (2014),Predestination,Action|Mystery|Sci-Fi|Thriller,2014
115065,Justin and the Knights of Valour (2013),Justin and the Knights of Valour,Adventure|Animation,2013
115111,Ward 13 (2003),Ward 13,Action|Animation|Comedy|Horror,2003
115122,What We Do in the Shadows (2014),What We Do in the Shadows,Comedy|Horror,2014
115149,John Wick (2014),John Wick,Action|Thriller,2014
115151,Plastic (2014),Plastic,Action|Crime,2014
115170,"Judge, The (2014)","Judge, The",Drama,2014
115203,"Culture High, The (2014)","Culture High, The",Documentary,2014
115210,Fury (2014),Fury,Action|Drama|War,2014
115216,"Salvation, The (2014)","Salvation, The",Drama|Western,2014
115231,St. Vincent (2014),St. Vincent,Comedy,2014
115502,"Rewrite, The (2014)","Rewrite, The",Comedy|Romance,2014
115569,Nightcrawler (2014),Nightcrawler,Crime|Drama|Thriller,2014
115617,Big Hero 6 (2014),Big Hero 6,Action|Animation|Comedy,2014
115664,The Book of Life (2014),The Book of Life,Adventure|Animation|Romance,2014
115667,"Love, Rosie (2014)","Love, Rosie",Comedy|Romance,2014
115680,Time Lapse (2014),Time Lapse,Crime|Drama|Sci-Fi|Thriller,2014
115713,Ex Machina (2015),Ex Machina,Drama|Sci-Fi|Thriller,2015
115727,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981),Crippled Avengers (Can que) (Return of the 5 Deadly Venoms),Action|Adventure,1981
115819,Mr Hublot (2013),Mr Hublot,Animation|Comedy,2013
115828,Copenhagen (2014),Copenhagen,Adventure|Drama|Romance,2014
115877,"Simpsons: The Longest Daycare, The (2012)","Simpsons: The Longest Daycare, The",Animation|Comedy,2012
115969,Generation War (2013),Generation War,Drama|War,2013
116044,Christmas in Connecticut (1992),Christmas in Connecticut,Comedy|Romance,1992
116138,Leviathan (2014),Leviathan,Drama,2014
116169,Reign of Assassins (2010),Reign of Assassins,Action,2010
116207,Zulu (2013),Zulu,Crime|Drama|Thriller,2013
116411,Tangerines (2013),Tangerines,Drama,2013
116413,Life Partners (2014),Life Partners,Comedy|Romance,2014
116419,Drive Hard (2014),Drive Hard,Action|Comedy|Crime,2014
116505,New Kids Nitro (2011),New Kids Nitro,Action|Comedy,2011
116529,Stalingrad (2013),Stalingrad,Action|Drama|War|IMAX,2013
116668,Dead Snow 2: Red vs. Dead (2014) ,Dead Snow 2: Red vs. Dead (2014),Action|Comedy|Horror,1999
116718,Volga - Volga (1938),Volga - Volga,Comedy|Musical,1938
116724,You Are the Apple of My Eye (2011),You Are the Apple of My Eye,Comedy|Drama|Romance,2011
116738,DeadHeads (2011),DeadHeads,Adventure|Comedy|Horror,2011
116797,The Imitation Game (2014),The Imitation Game,Drama|Thriller|War,2014
116799,Inherent Vice (2014),Inherent Vice,Comedy|Crime|Drama|Mystery|Romance,2014
116817,Rudderless (2014),Rudderless,Comedy|Drama,2014
116823,The Hunger Games: Mockingjay - Part 1 (2014),The Hunger Games: Mockingjay - Part 1,Adventure|Sci-Fi|Thriller,2014
116849,Sex Ed (2014),Sex Ed,Comedy|Romance,2014
116887,Exodus: Gods and Kings (2014),Exodus: Gods and Kings,Action|Adventure|Drama,2014
116897,Wild Tales (2014),Wild Tales,Comedy|Drama|Thriller,2014
116941,Jetsons: The Movie (1990),Jetsons: The Movie,Animation|Children|Comedy|Musical|Sci-Fi,1990
116963,Ski School (1991),Ski School,Comedy,1991
116977,Dumb and Dumber To (2014),Dumb and Dumber To,Comedy,2014
116985,The Longest Week (2014),The Longest Week,Comedy|Drama,2014
117107,Miss Meadows (2014),Miss Meadows,Drama,2014
117109,Too Many Cooks (2014),Too Many Cooks,Comedy,2014
117133,Painted Skin (2008),Painted Skin,Action|Drama|Thriller,2008
117176,The Theory of Everything (2014),The Theory of Everything,Drama|Romance,2014
117192,Doctor Who: The Time of the Doctor (2013),Doctor Who: The Time of the Doctor,Adventure|Drama,2013
117364,Virunga (2014),Virunga,Documentary|War,2014
117368,The Madagascar Penguins in a Christmas Caper (2005),The Madagascar Penguins in a Christmas Caper,Animation|Comedy,2005
117444,Song of the Sea (2014),Song of the Sea,Animation|Children|Fantasy,2014
117466,In the Heart of the Sea (2015),In the Heart of the Sea,Action|Adventure|Drama,2015
117511,Hello Ladies: The Movie (2014),Hello Ladies: The Movie,Comedy,2014
117529,Jurassic World (2015),Jurassic World,Action|Adventure|Drama|Sci-Fi|Thriller,2015
117531,Watermark (2014),Watermark,Documentary,2014
117533,Citizenfour (2014),Citizenfour,Documentary,2014
117545,Asterix: The Land of the Gods (Astérix: Le domaine des dieux) (2014),Asterix: The Land of the Gods (Astérix: Le domaine des dieux),Animation,2014
117572,Hit by Lightning (2014),Hit by Lightning,Comedy|Crime|Romance,2014
117590,Horrible Bosses 2 (2014),Horrible Bosses 2,Comedy|Crime,2014
117630,Double Trouble (1992),Double Trouble,Action|Comedy|Crime|Romance,1992
117646,Dragonheart 2: A New Beginning (2000),Dragonheart 2: A New Beginning,Action|Adventure|Comedy|Drama|Fantasy|Thriller,2000
117849,La Belle Verte (1996),La Belle Verte,Comedy,1996
117851,Penguins of Madagascar (2014),Penguins of Madagascar,Adventure|Animation|Children|Comedy,2014
117867,'71 (2014),'71,Action|Drama|Thriller|War,2014
117877,The Rabbi's Cat (Le chat du rabbin) (2011),The Rabbi's Cat (Le chat du rabbin),Adventure|Animation,2011
117881,Still Alice (2014),Still Alice,Drama,2014
117887,Paddington (2014),Paddington,Children|Comedy,2014
117895,Maze Runner: Scorch Trials (2015),Maze Runner: Scorch Trials,Action|Thriller,2015
117922,Ice Age: A Mammoth Christmas (2011),Ice Age: A Mammoth Christmas,Adventure|Animation|Children,2011
118082,The Voices (2014),The Voices,Comedy|Crime|Thriller,2014
118166,Courier (1987),Courier,Comedy|Drama|Romance,1987
118198,The Green Prince (2014),The Green Prince,Documentary|Drama|Thriller,2014
118248,Dying of the Light (2014),Dying of the Light,Drama|Thriller,2014
118270,Hellbenders (2012),Hellbenders,Comedy|Horror|Thriller,2012
118290,Omega Doom (1996),Omega Doom,Sci-Fi,1996
118326,By the Gun (2014),By the Gun,Crime|Drama|Thriller,2014
118354,Kill the Messenger (2014),Kill the Messenger,Crime|Drama|Mystery|Thriller,2014
118512,Bring It On: In It To Win It (2007),Bring It On: In It To Win It,Comedy,2007
118530,Fans (1999),Fans,Comedy,1999
118572,The Mule (2014),The Mule,Comedy|Crime|Drama,2014
118696,The Hobbit: The Battle of the Five Armies (2014),The Hobbit: The Battle of the Five Armies,Adventure|Fantasy,2014
118700,Selma (2014),Selma,Drama,2014
118702,Unbroken (2014),Unbroken,Drama|War,2014
118706,Black Sea (2015),Black Sea,Adventure|Mystery|Thriller,2015
118784,Good Copy Bad Copy (2007),Good Copy Bad Copy,Documentary,2007
118814,Playing It Cool (2014),Playing It Cool,Comedy|Romance,2014
118834,National Lampoon's Bag Boy (2007),National Lampoon's Bag Boy,Comedy,2007
118862,Closer to the Moon (2013),Closer to the Moon,Comedy|Drama,2013
118880,"Girl Walks Home Alone at Night, A (2014)","Girl Walks Home Alone at Night, A",Horror|Romance|Thriller,2014
118888,Dave Chappelle: For What it's Worth (2004),Dave Chappelle: For What it's Worth,Comedy,2004
118894,Scooby-Doo! Abracadabra-Doo (2010),Scooby-Doo! Abracadabra-Doo,Animation|Children|Mystery,2010
118896,Mommy (2014),Mommy,Drama,2014
118900,Wild (2014),Wild,Drama,2014
118924,Top Five (2014),Top Five,Comedy,2014
118930,Bill Burr: I'm Sorry You Feel That Way (2014),Bill Burr: I'm Sorry You Feel That Way,Comedy,2014
118985,Big Eyes (2014),Big Eyes,Drama,2014
118997,Into the Woods (2014),Into the Woods,Children|Comedy|Fantasy|Musical,2014
119068,"Men, Women & Children (2014)","Men, Women & Children",Comedy|Drama,2014
119141,The Interview (2014),The Interview,Action|Comedy,2014
119145,Kingsman: The Secret Service (2015),Kingsman: The Secret Service,Action|Adventure|Comedy|Crime,2015
119153,Bill Burr: You People Are All the Same (2012),Bill Burr: You People Are All the Same,Comedy,2012
119155,Night at the Museum: Secret of the Tomb (2014),Night at the Museum: Secret of the Tomb,Adventure|Children|Comedy|Fantasy,2014
119167,Paradox (2010),Paradox,Sci-Fi|Thriller,2010
119218,The Punisher: Dirty Laundry (2012),The Punisher: Dirty Laundry,Action|Crime|Drama,2012
119655,Seventh Son (2014),Seventh Son,Adventure|Children|Fantasy,2014
119714,Corner Gas: The Movie (2014),Corner Gas: The Movie,Comedy,2014
119828,A Man Called Blade (1977),A Man Called Blade,Action|Drama|Thriller|Western,1977
119964,A Merry Friggin' Christmas (2014),A Merry Friggin' Christmas,Comedy,2014
120130,Into the Forest of Fireflies' Light (2011),Into the Forest of Fireflies' Light,Animation|Drama|Fantasy,2011
120138,PK (2014),PK,Comedy|Drama|Fantasy|Mystery|Romance,2014
120466,Chappie (2015),Chappie,Action|Thriller,2015
120478,The Salt of the Earth (2014),The Salt of the Earth,Documentary,2014
120625,The Fool (2014),The Fool,Drama,2014
120635,Taken 3 (2015),Taken 3,Action|Crime|Thriller,2015
120637,Blackhat (2015),Blackhat,Action|Crime|Drama|Mystery|Thriller,2015
120761,By the Law (1926),By the Law,Drama,1926
120783,Son of a Gun (2014),Son of a Gun,Action|Crime|Drama,2014
120799,Terminator Genisys (2015),Terminator Genisys,Action|Adventure|Sci-Fi|Thriller,2015
120807,John Mulaney: New In Town (2012),John Mulaney: New In Town,Comedy,2012
120813,Patton Oswalt: My Weakness Is Strong (2009),Patton Oswalt: My Weakness Is Strong,Comedy,2009
120827,The Hound of the Baskervilles (1988),The Hound of the Baskervilles,Crime|Drama|Horror|Mystery,1988
120919,Man on High Heels (2014),Man on High Heels,Action|Comedy,2014
121007,Space Buddies (2009),Space Buddies,Adventure|Children|Fantasy|Sci-Fi,2009
121035,Houdini (2014),Houdini,Drama,2014
121097,To Grandmother's House We Go (1992),To Grandmother's House We Go,Adventure|Children|Comedy,1992
121099,101 Dalmatians II: Patch's London Adventure (2003),101 Dalmatians II: Patch's London Adventure,Animation|Children,2003
121129,The Hungover Games (2014),The Hungover Games,Comedy,2014
